"person_id","obs_id","sex","site","age_estimated","height_cm","weight_kg","obs_counts"
358277,"i5wlx","f","SE_Ecuador",6,108.6,19.7,1
358279,"80imu","m","SE_Ecuador",15.99,165.4,58.8,1
358280,"oij2h","m","SE_Ecuador",6,109.2,18.6,1
358281,"wievk","m","SE_Ecuador",4.11,95,14.9,1
358282,"gcuoe","f","SE_Ecuador",4.07,100.3,16,1
358283,"28bhm","f","SE_Ecuador",8.01,112.8,20.6,1
358284,"c4i0i","f","SE_Ecuador",6.01,108.2,18.1,1
358285,"f2jps","m","SE_Ecuador",7.99,120.6,25.2,1
358286,"3n4b2","m","SE_Ecuador",6,107.8,19.9,1
358288,"w6x7o","f","SE_Ecuador",12.77,145.3,44,1
358289,"ce7w4","f","SE_Ecuador",15.06,138.9,42.2,1
358297,"7z3te","m","SE_Ecuador",13.42,141.8,36.7,1
358298,"tlf7k","m","SE_Ecuador",13.42,134.1,32.6,1
358299,"7uxzg","f","SE_Ecuador",6.01,105.5,18.2,1
358300,"rfmgy","f","SE_Ecuador",8.7,114.2,21.6,1
358301,"smqn3","m","SE_Ecuador",11.16,126,27.6,1
358303,"apuch","f","SE_Ecuador",4.7,91.9,13.3,1
358304,"x2ys9","m","SE_Ecuador",2.62,81.3,10.8,1
358305,"01ewr","f","SE_Ecuador",7.7,110.5,18.7,1
358307,"a6kxr","f","SE_Ecuador",28.72,142.4,48.8,1
358308,"j25sq","f","SE_Ecuador",10.06,132.5,29,1
358309,"2e00u","m","SE_Ecuador",10.85,125.3,25.1,1
358310,"9pt0c","m","SE_Ecuador",8.28,116.1,20.9,1
358311,"6unij","f","SE_Ecuador",5.81,103.9,17,1
358312,"snq3l","m","SE_Ecuador",4.42,99.2,14.5,1
358313,"4e010","f","SE_Ecuador",2.51,84.4,10.5,1
358314,"gh9em","f","SE_Ecuador",0.12,57,NA,1
358315,"itr45","f","SE_Ecuador",9.78,147.8,NA,1
358321,"kqjo2","m","SE_Ecuador",25.53,166,63.3,1
358323,"eux29","f","SE_Ecuador",0.51,68,6.7,1
358326,"bzj8k","f","SE_Ecuador",17.37,151.6,54.5,1
358332,"f8zk9","f","SE_Ecuador",9.01,118.7,23.8,1
358333,"ur9p6","f","SE_Ecuador",27.18,155.7,56.1,1
358334,"8dmu9","f","SE_Ecuador",6.09,107.8,19.1,1
358336,"u1vch","m","SE_Ecuador",9,119.8,23.1,1
358337,"dbyh8","m","SE_Ecuador",20,159.2,59.2,1
358339,"vw79y","f","SE_Ecuador",24.96,145.5,52.7,1
358343,"9zf8f","f","SE_Ecuador",7.6,111.2,18.5,1
358346,"02lx3","f","SE_Ecuador",25,156,62.5,1
358347,"bvbt5","m","SE_Ecuador",1.22,80,10,1
358351,"buyfs","f","SE_Ecuador",23,153.5,55.2,1
358352,"ktvs1","f","SE_Ecuador",24.07,145.2,61.1,1
358361,"wr5co","f","SE_Ecuador",18,153.6,53.6,1
358362,"ze9m9","f","SE_Ecuador",20.9,143.8,49.4,1
358384,"nru35","f","SE_Ecuador",15.17,147,46.1,1
358386,"dkapk","m","SE_Ecuador",9.98,123,26.8,1
358387,"ko7vn","f","SE_Ecuador",9.08,116.1,23.2,1
358395,"dh65o","m","SE_Ecuador",10.31,129.5,28.3,1
358396,"huu4n","f","SE_Ecuador",7.93,117.5,23.7,1
358398,"cjjab","f","SE_Ecuador",6.56,109,18.9,1
358399,"84r6r","f","SE_Ecuador",3.01,94.6,13.8,1
358403,"5hbck","f","SE_Ecuador",3.82,94.6,13.8,1
358404,"3ntmk","f","SE_Ecuador",9.59,125,24.6,1
358408,"xx56y","f","SE_Ecuador",17.98,151.4,51,1
358410,"3l33q","f","SE_Ecuador",23.97,151,62.8,1
358434,"8vurv","m","SE_Ecuador",21.45,158.2,53.9,1
358450,"1m4zy","m","SE_Ecuador",11.01,130,30.1,1
358451,"smx2g","f","SE_Ecuador",8.01,117.5,22.3,1
358452,"u4h5b","f","SE_Ecuador",5.01,102.4,16.2,1
358453,"ji8lg","m","SE_Ecuador",1.43,76,10.5,1
358471,"mxuyq","f","SE_Ecuador",15.08,138.6,32.8,1
358474,"838yk","m","SE_Ecuador",24.07,145.2,61.1,1
358487,"qlanm","f","SE_Ecuador",2.49,94.9,14.1,1
358564,"07cg1","f","SE_Ecuador",15.01,148.5,51.3,1
358595,"bftr2","m","SE_Ecuador",12.44,142.6,34.7,1
358605,"sfci4","f","SE_Ecuador",10.6,130.7,30.6,1
358606,"3f6vw","m","SE_Ecuador",7.69,117.5,20.6,1
358607,"z4ea9","m","SE_Ecuador",4.71,106.8,20.7,1
358608,"h37tc","m","SE_Ecuador",3.01,82.8,11.3,1
358610,"3zonc","m","SE_Ecuador",16.41,165.5,59.1,1
358647,"1atb8","f","SE_Ecuador",8.99,127.2,28,1
358722,"lh0uc","m","SE_Ecuador",5.85,111.6,18.7,1
358730,"nf0he","f","SE_Ecuador",27.98,145,46.8,1
358739,"72dw3","f","SE_Ecuador",22.59,152.3,57.3,1
358747,"xpvfi","f","SE_Ecuador",23.57,144,50.8,1
358759,"hj7j8","f","SE_Ecuador",27.97,145.2,49.2,1
358780,"s38da","f","SE_Ecuador",25.8,146.5,46.7,1
358791,"ilpvf","f","SE_Ecuador",29.81,149.3,53.7,1
358792,"hej3q","f","SE_Ecuador",20.33,149.6,54.7,1
358795,"iup44","f","SE_Ecuador",29.66,142.5,42.1,1
358801,"hmn2i","m","SE_Ecuador",5.02,98,14.3,1
358802,"wvb6e","m","SE_Ecuador",2.83,83.4,12.1,1
358867,"wx8cb","f","SE_Ecuador",17.83,147,43.7,2
358867,"rgeis","f","SE_Ecuador",17.88,147,43.7,2
359255,"p1exe","f","SE_Ecuador",12.99,146.4,43.2,2
359255,"r5kvp","f","SE_Ecuador",13.03,146.4,43.2,2
359256,"7uzg3","f","SE_Ecuador",7.24,113,23.8,3
359256,"8ryp5","f","SE_Ecuador",11.99,140.4,39.6,3
359256,"owiru","f","SE_Ecuador",12.03,140.4,39.6,3
359257,"gx2gi","m","SE_Ecuador",4.75,108,19.8,3
359257,"jy8u3","m","SE_Ecuador",8,111.6,32.1,3
359257,"zgfxn","m","SE_Ecuador",8.04,111.6,32.1,3
359258,"lniuq","f","SE_Ecuador",8,120,24.4,2
359258,"7dsyd","f","SE_Ecuador",8.03,120,24.4,2
359259,"jks88","m","SE_Ecuador",6,130.3,20.6,2
359259,"ax1md","m","SE_Ecuador",6.04,130.3,20.6,2
359260,"voygv","f","SE_Ecuador",5,100.6,17.5,2
359260,"hzqvr","f","SE_Ecuador",5.04,100.6,17.5,2
359261,"rja8j","f","SE_Ecuador",2,85,12.1,2
359261,"3ny64","f","SE_Ecuador",2.04,85,12.1,2
359822,"255v2","f","SE_Ecuador",6.11,111.2,19.3,2
359822,"a0nt5","f","SE_Ecuador",6.14,111.2,19.3,2
359823,"zce4g","m","SE_Ecuador",3.97,94.1,13.5,2
359823,"4w0uc","m","SE_Ecuador",4,94.1,13.5,2
359838,"701du","f","SE_Ecuador",28.25,153.5,66.2,2
359838,"f4rlr","f","SE_Ecuador",28.27,153.5,66.2,2
360082,"xg5rr","f","SE_Ecuador",16.99,156.4,53.1,2
360082,"ue7mn","f","SE_Ecuador",17.03,156.4,53.1,2
360129,"oc11d","f","SE_Ecuador",9.88,131.2,29.5,2
360129,"wpcxv","f","SE_Ecuador",9.91,131.2,29.5,2
360137,"x8eye","f","SE_Ecuador",12.43,145.5,45.8,2
360137,"p2es9","f","SE_Ecuador",12.46,145.5,45.8,2
360138,"kjxc0","f","SE_Ecuador",14.07,151.8,59.3,2
360138,"6vl2r","f","SE_Ecuador",14.1,151.8,59.3,2
360198,"sn4wt","m","SE_Ecuador",4.43,100.7,17.4,2
360198,"1strr","m","SE_Ecuador",4.45,100.7,17.4,2
360226,"zocgu","m","SE_Ecuador",29.74,163,70.1,2
360226,"sspxn","m","SE_Ecuador",29.77,163.15,70.3,2
360227,"ky5ij","f","SE_Ecuador",27.92,148.7,52.8,2
360227,"nts24","f","SE_Ecuador",27.93,148.7,52.8,2
360228,"kthxf","f","SE_Ecuador",26.11,151.2,56.4,2
360228,"t296d","f","SE_Ecuador",26.15,151.2,56.4,2
360229,"xzpwq","f","SE_Ecuador",24.94,158.5,59.2,2
360229,"og22y","f","SE_Ecuador",24.96,158.66667,59.433334,2
360231,"8g5n5","m","SE_Ecuador",19.64,169,67.6,2
360231,"9z4dm","m","SE_Ecuador",19.67,169,67.6,2
360234,"rw4p6","f","SE_Ecuador",21.08,151.4,57.5,2
360234,"xv9mn","f","SE_Ecuador",21.12,151.4,57.5,2
360237,"p2mb3","m","SE_Ecuador",4.78,105.5,19.8,2
360237,"e3l7u","m","SE_Ecuador",4.82,105.5,19.8,2
360238,"ow6er","m","SE_Ecuador",2.94,85.2,12.5,2
360238,"ern1y","m","SE_Ecuador",2.99,85.2,12.5,2
360240,"irlkk","m","SE_Ecuador",17.88,155.9,50,2
360240,"mjvmh","m","SE_Ecuador",17.92,155.9,50,2
360241,"af6y0","f","SE_Ecuador",23.3,152.4,63.9,2
360241,"31t4o","f","SE_Ecuador",23.35,152.4,63.9,2
360250,"jiyzg","f","SE_Ecuador",15.99,153.1,49.4,2
360250,"7vdax","f","SE_Ecuador",16.03,153.1,49.4,2
360251,"ndl0a","f","SE_Ecuador",12.99,149.9,49.5,2
360251,"dco95","f","SE_Ecuador",13.03,149.9,49.5,2
360252,"7shnf","f","SE_Ecuador",10.99,136.6,33.1,2
360252,"8tfz5","f","SE_Ecuador",11.03,136.6,33.1,2
360253,"sduma","m","SE_Ecuador",8.99,123.6,24.4,2
360253,"3iiaf","m","SE_Ecuador",9.03,123.6,24.4,2
360254,"y4e6v","f","SE_Ecuador",6,107.6,17.7,2
360254,"hq1mb","f","SE_Ecuador",6.04,107.6,17.7,2
360255,"dfpob","m","SE_Ecuador",4,98.2,16.3,2
360255,"wvr69","m","SE_Ecuador",4.04,98.2,16.3,2
360256,"uuco6","m","SE_Ecuador",1.5,75.5,NA,2
360256,"mp3sp","m","SE_Ecuador",1.54,75.5,NA,2
360266,"jn5t5","m","SE_Ecuador",24.74,162,68,2
360266,"h0c5l","m","SE_Ecuador",24.78,162.45,68.2,2
360267,"a2jx7","f","SE_Ecuador",23.03,155,65.5,2
360267,"vk4hm","f","SE_Ecuador",23.07,155,65.5,2
360268,"f19il","f","SE_Ecuador",21.16,140.1,49.8,2
360268,"7eyc8","f","SE_Ecuador",21.2,140.1,49.8,2
360271,"0lpmg","f","SE_Ecuador",15.99,148.5,49.3,2
360271,"x6r9h","f","SE_Ecuador",16.03,148.5,49.3,2
360276,"tn02z","f","SE_Ecuador",4.45,91.9,15.3,2
360276,"41ke6","f","SE_Ecuador",4.5,91.9,15.3,2
360279,"i7agp","f","SE_Ecuador",11.62,147.6,51,2
360279,"zm7yz","f","SE_Ecuador",11.67,147.6,51,2
360284,"si9c7","f","SE_Ecuador",8.99,125.6,26.4,2
360284,"az7yk","f","SE_Ecuador",9.03,125.6,26.4,2
360285,"3uqnm","f","SE_Ecuador",7,111.1,21.1,2
360285,"ahid7","f","SE_Ecuador",7.03,111.1,21.1,2
360286,"nr1ja","m","SE_Ecuador",5,107,18.6,2
360286,"90evr","m","SE_Ecuador",5.03,107,18.6,2
360290,"unumu","f","SE_Ecuador",24.38,153.1,NA,2
360290,"itvjy","f","SE_Ecuador",24.42,153.1,NA,2
360294,"zwmlb","f","SE_Ecuador",6,115.5,21.7,2
360294,"60ntl","f","SE_Ecuador",6.04,115.5,21.7,2
360295,"d8tzr","m","SE_Ecuador",3,85,12.2,2
360295,"ui1oy","m","SE_Ecuador",3.04,85,12.2,2
360300,"qrbif","f","SE_Ecuador",21.59,150.8,57.1,2
360300,"ygquf","f","SE_Ecuador",21.63,150.8,57.1,2
360303,"0xpzr","m","SE_Ecuador",27.68,163,65.9,2
360303,"kbga0","m","SE_Ecuador",27.72,163,65.9,2
360304,"cgv0a","f","SE_Ecuador",1.42,74.5,9.2,2
360304,"l3ag7","f","SE_Ecuador",1.46,74.5,9.2,2
360305,"n5dee","f","SE_Ecuador",4.01,97.4,15.6,2
360305,"5ctom","f","SE_Ecuador",4.05,97.4,15.6,2
360307,"ppoho","m","SE_Ecuador",21.45,165.7,67.2,2
360307,"azq7e","m","SE_Ecuador",21.49,165.7,67.2,2
360313,"p4l0s","f","SE_Ecuador",12,144.5,45.3,1
360314,"g8h8o","m","SE_Ecuador",5,100,17.1,1
360315,"guogf","m","SE_Ecuador",1,78.5,10.4,1
360333,"e7j7l","m","SE_Ecuador",16.77,152.9,52.5,1
360335,"xczeg","m","SE_Ecuador",7.78,124.1,24.5,1
360351,"4u4h3","m","SE_Ecuador",24.96,154.8,59.2,2
360351,"6bm3e","m","SE_Ecuador",25,154.8,59.2,2
360352,"rs9lk","f","SE_Ecuador",17.37,151,52.3,2
360352,"b05p5","f","SE_Ecuador",17.41,151,52.3,2
360353,"12gba","f","SE_Ecuador",6.24,111,19.1,3
360353,"sa7zc","f","SE_Ecuador",10.99,136,31.8,3
360353,"7r9vr","f","SE_Ecuador",11.03,136,31.8,3
360354,"1mdy2","m","SE_Ecuador",7,114.2,20.9,2
360354,"guwya","m","SE_Ecuador",7.04,114.2,20.9,2
360356,"8vwz1","f","SE_Ecuador",5.24,112.5,22,3
360356,"ts9te","f","SE_Ecuador",9.99,128.5,27.1,3
360356,"vozdz","f","SE_Ecuador",10.03,128.5,27.1,3
360357,"ai477","f","SE_Ecuador",7,114.1,20.5,2
360357,"rw5yx","f","SE_Ecuador",7.04,114.1,20.5,2
360358,"ep9dv","f","SE_Ecuador",2,85.1,11.8,2
360358,"8ccap","f","SE_Ecuador",2.04,85.1,11.8,2
360361,"559mt","m","SE_Ecuador",7,117,23.4,1
360366,"f1af9","f","SE_Ecuador",17.98,149,55.7,1
360367,"dh972","m","SE_Ecuador",11.87,126,28.9,3
360367,"37dmy","m","SE_Ecuador",16.64,153.4,46.6,3
360367,"xe8m2","m","SE_Ecuador",16.66,153.4,46.6,3
360368,"l0fly","m","SE_Ecuador",9.88,119,25.4,3
360368,"bl9o2","m","SE_Ecuador",14.65,143.5,39.6,3
360368,"5wc85","m","SE_Ecuador",14.67,143.5,39.6,3
360370,"c98ki","m","SE_Ecuador",5.25,102,17.4,3
360370,"yswh6","m","SE_Ecuador",10.02,127.1,29.3,3
360370,"9gudb","m","SE_Ecuador",10.04,127.1,29.3,3
360372,"zpfa3","f","SE_Ecuador",6.49,105.7,18,2
360372,"5sky7","f","SE_Ecuador",6.51,105.7,18,2
360373,"5hopr","m","SE_Ecuador",5.1,102.4,17.8,2
360373,"btpn9","m","SE_Ecuador",5.12,102.4,17.8,2
360381,"o2t3e","f","SE_Ecuador",29.85,152.4,62.1,2
360381,"tayd5","f","SE_Ecuador",29.9,151.95,61.6,2
360384,"zd5vi","f","SE_Ecuador",9.68,131.5,27.6,2
360384,"toty6","f","SE_Ecuador",9.73,131.5,27.6,2
360385,"0dje7","m","SE_Ecuador",7.96,115,18.9,2
360385,"nr99d","m","SE_Ecuador",8.01,115,18.9,2
360386,"n0cod","f","SE_Ecuador",2.21,81.5,10.7,2
360386,"jjtal","f","SE_Ecuador",2.25,81.5,10.7,2
360387,"bico1","f","SE_Ecuador",0.7,67.6,8.4,2
360387,"coemk","f","SE_Ecuador",0.74,67.6,8.4,2
360397,"ausxm","f","SE_Ecuador",10.69,137.7,35.5,2
360397,"bvjdc","f","SE_Ecuador",10.71,137.7,35.5,2
360398,"jpdcx","f","SE_Ecuador",10.99,135,34.1,2
360398,"g7xln","f","SE_Ecuador",11.03,135,34.1,2
360399,"d3i7l","m","SE_Ecuador",6.18,109,19.9,2
360399,"b8f94","m","SE_Ecuador",6.2,109,19.9,2
360400,"5h6ef","m","SE_Ecuador",1.67,76,9.6,2
360400,"7qaof","m","SE_Ecuador",1.69,76,9.6,2
360402,"i9jic","f","SE_Ecuador",12.64,141.4,35.3,2
360402,"9j1k2","f","SE_Ecuador",12.66,141.4,35.3,2
360403,"xwfb2","m","SE_Ecuador",7.01,108.2,20.8,2
360403,"1bw45","m","SE_Ecuador",7.04,108.2,20.8,2
360404,"knmud","f","SE_Ecuador",6.01,114.5,20.9,2
360404,"ucby0","f","SE_Ecuador",6.04,114.5,20.9,2
360405,"35iha","f","SE_Ecuador",1.6,76,NA,2
360405,"2y428","f","SE_Ecuador",1.62,76,NA,2
360406,"2wvp9","m","SE_Ecuador",8,127,29.6,2
360406,"yq8oh","m","SE_Ecuador",8.17,127,29.6,2
360424,"ubxn8","f","SE_Ecuador",11.27,143.1,43.9,2
360424,"g8ihi","f","SE_Ecuador",11.31,143.1,43.9,2
360425,"5kjkh","m","SE_Ecuador",9.71,122,28.3,2
360425,"ubcje","m","SE_Ecuador",9.74,122,28.3,2
360446,"bvxiv","f","SE_Ecuador",24.96,146.3,65.6,2
360446,"jquyi","f","SE_Ecuador",24.99,146.3,65.6,2
360447,"qh9sv","m","SE_Ecuador",26.03,161.7,61.6,2
360447,"njxlu","m","SE_Ecuador",26.05,161.7,61.6,2
360450,"ev3rr","f","SE_Ecuador",23.45,149.5,48.6,2
360450,"w8tpx","f","SE_Ecuador",23.48,149.5,48.6,2
360460,"iy17j","f","SE_Ecuador",26.62,154,NA,2
360460,"uucxx","f","SE_Ecuador",26.67,154,NA,2
360461,"w2yfh","f","SE_Ecuador",21.54,158.5,54.2,2
360461,"rszsk","f","SE_Ecuador",21.58,158.5,54.2,2
360462,"4ewvt","m","SE_Ecuador",13.51,150,43.2,2
360462,"vffaf","m","SE_Ecuador",13.56,150,43.2,2
360465,"bm6n1","m","SE_Ecuador",9.62,120.4,23,2
360465,"9c8d5","m","SE_Ecuador",9.66,120.4,23,2
360479,"qtrnp","f","SE_Ecuador",10.87,122,28.1,3
360479,"t6lsk","f","SE_Ecuador",15.63,145,53.1,3
360479,"w49kj","f","SE_Ecuador",15.66,145,53.1,3
360487,"03the","m","SE_Ecuador",13.24,136,38.1,3
360487,"ebojf","m","SE_Ecuador",17.99,160.5,62.7,3
360487,"h6nkx","m","SE_Ecuador",18.03,160.5,62.7,3
360489,"yvoz7","f","SE_Ecuador",12.99,142,41.3,2
360489,"3rn4r","f","SE_Ecuador",13.03,142,41.3,2
360490,"wk6x0","m","SE_Ecuador",6.25,109,19.6,3
360490,"h8ny3","m","SE_Ecuador",10.99,130.9,28.7,3
360490,"lq01h","m","SE_Ecuador",11.04,130.9,28.7,3
360491,"rz8yq","m","SE_Ecuador",8.99,123,24.7,2
360491,"wrnzt","m","SE_Ecuador",9.04,123,24.7,2
360492,"10c1p","m","SE_Ecuador",8,115.2,21.7,2
360492,"eskuv","m","SE_Ecuador",8.04,115.2,21.7,2
360494,"w4lu0","m","SE_Ecuador",1,73,8.5,2
360494,"6v48r","m","SE_Ecuador",1.04,73,8.5,2
360511,"k8vnm","f","SE_Ecuador",3.58,93.5,14,2
360511,"qu63g","f","SE_Ecuador",3.61,93.5,14,2
360516,"7q8fl","m","SE_Ecuador",14.5,156,46.8,2
360516,"5zf7v","m","SE_Ecuador",14.54,156,46.8,2
360517,"8wy19","f","SE_Ecuador",9.99,140.3,38.9,2
360517,"8elnp","f","SE_Ecuador",10.04,140.3,38.9,2
360518,"z3xp5","m","SE_Ecuador",8,125.5,27.6,2
360518,"o6o6u","m","SE_Ecuador",8.04,125.5,27.6,2
360519,"stvm5","m","SE_Ecuador",5.31,108,19.9,2
360519,"hj3iw","m","SE_Ecuador",5.35,108,19.9,2
360521,"abjlh","m","SE_Ecuador",6.65,105.7,16.2,2
360521,"8nk68","m","SE_Ecuador",6.69,105.7,16.2,2
360522,"yay26","f","SE_Ecuador",17.27,143.8,48.4,2
360522,"9rist","f","SE_Ecuador",17.31,143.8,48.4,2
360524,"rv98a","f","SE_Ecuador",18.97,145.4,47.8,2
360524,"lej08","f","SE_Ecuador",19.01,145.4,47.8,2
360528,"yrkba","f","SE_Ecuador",2,83.4,11.3,2
360528,"n2h9i","f","SE_Ecuador",2.04,83.4,11.3,2
360541,"6jak3","m","SE_Ecuador",24.51,164.9,75.4,2
360541,"9ebpj","m","SE_Ecuador",24.53,164.9,75.4,2
360544,"s3y6f","f","SE_Ecuador",11.85,145.5,40.4,3
360544,"a7p0s","f","SE_Ecuador",16.6,154.55,55.65,3
360544,"it4ac","f","SE_Ecuador",16.63,154.5,55.5,3
360545,"a3tpg","m","SE_Ecuador",24.38,159.6,63.75,2
360545,"amr8r","m","SE_Ecuador",24.41,159.4,64.3,2
360546,"x5rmt","m","SE_Ecuador",2.31,85.2,11.6,2
360546,"3g360","m","SE_Ecuador",3.27,93.6,14.2,2
360547,"kxcye","f","SE_Ecuador",27.97,148.6,65.3,2
360547,"httfg","f","SE_Ecuador",28,148.6,65.3,2
360552,"scedp","f","SE_Ecuador",18.44,149.5,51.5,2
360552,"z6gv4","f","SE_Ecuador",18.48,149.5,51.5,2
360555,"gx6t0","m","SE_Ecuador",11.61,125.4,26.4,2
360555,"zx2c3","m","SE_Ecuador",12.68,130.9,29.6,2
360556,"l7gvv","f","SE_Ecuador",7.61,118.7,22.8,4
360556,"j9xj0","f","SE_Ecuador",8.59,124.9,25,4
360556,"bp0zt","f","SE_Ecuador",9.67,130.5,28.9,4
360556,"ffkb4","f","SE_Ecuador",8.5,120.7,23.2,4
360557,"21z59","f","SE_Ecuador",6,105.4,17.7,1
360558,"v1kbs","m","SE_Ecuador",3.4,91.6,13.8,4
360558,"lofox","m","SE_Ecuador",4.34,100,15.48,4
360558,"jn1ch","m","SE_Ecuador",5.45,107.5,18,4
360558,"dw257","m","SE_Ecuador",5.72,108.8,18.5,4
360559,"z8a4p","m","SE_Ecuador",2.25,81.4,11.7,1
360566,"wuaac","f","SE_Ecuador",9.97,132,29.9,3
360566,"ageba","f","SE_Ecuador",14.67,155.5,56.3,3
360566,"kyj2j","f","SE_Ecuador",14.69,155.5,56.3,3
360567,"010ld","f","SE_Ecuador",14.65,148.7,44.6,2
360567,"rproq","f","SE_Ecuador",14.67,148.7,44.6,2
360568,"ulnbb","f","SE_Ecuador",7.97,125,28.3,3
360568,"l4zoi","f","SE_Ecuador",12.65,155.5,52.4,3
360568,"fztun","f","SE_Ecuador",12.66,155.5,52.4,3
360569,"tlebi","f","SE_Ecuador",6.87,108,19,3
360569,"dfge7","f","SE_Ecuador",12.55,137.8,34.5,3
360569,"u5jxl","f","SE_Ecuador",12.57,137.8,34.5,3
360570,"l8rtd","m","SE_Ecuador",9.01,119.4,24.8,2
360570,"uo8im","m","SE_Ecuador",9.08,119.4,24.8,2
360571,"6awkv","m","SE_Ecuador",7,117.1,21.8,2
360571,"dp43b","m","SE_Ecuador",7.01,117.1,21.8,2
360573,"pf3j3","m","SE_Ecuador",4,97.2,15.1,2
360573,"ue1to","m","SE_Ecuador",4.02,97.2,15.1,2
360574,"f4q19","m","SE_Ecuador",14.67,157,54.9,2
360574,"mui92","m","SE_Ecuador",14.69,157,54.9,2
360576,"z1oxp","f","SE_Ecuador",20.08,154.5,56.2,2
360576,"no4wf","f","SE_Ecuador",20.1,154.5,56.2,2
360580,"627t8","f","SE_Ecuador",3.35,91,12.6,2
360580,"7rt6w","f","SE_Ecuador",3.37,91,12.6,2
360647,"mn224","m","SE_Ecuador",21.84,152.8,55,2
360647,"l2eoo","m","SE_Ecuador",21.87,152.8,55,2
360668,"q7j0d","f","SE_Ecuador",12.7,155.1,50.4,2
360668,"os0m9","f","SE_Ecuador",12.73,155.1,50.4,2
360712,"laqhu","f","SE_Ecuador",29.35,148.6,55.4,2
360712,"uwxgy","f","SE_Ecuador",29.39,148.6,55.4,2
360716,"hxuc6","f","SE_Ecuador",15.99,151.5,54,2
360716,"x3v8v","f","SE_Ecuador",16.03,151.5,54,2
360734,"v7hnb","f","SE_Ecuador",20.84,150.4,65.3,2
360734,"tnn91","f","SE_Ecuador",20.85,150.4,65.3,2
360741,"l9hx1","m","SE_Ecuador",19.28,161.4,65.2,1
360742,"3ihh4","f","SE_Ecuador",16.62,149.3,56.3,1
360749,"h0h3l","m","SE_Ecuador",7.91,116,23.2,3
360749,"ayctb","m","SE_Ecuador",12.61,136,33.3,3
360749,"dls5r","m","SE_Ecuador",12.68,136,33.3,3
360752,"utjzr","m","SE_Ecuador",5.99,111.5,22.5,2
360752,"kv7p5","m","SE_Ecuador",6.06,111.5,22.5,2
360753,"ufpro","m","SE_Ecuador",5.97,107.1,18.5,2
360753,"chw7x","m","SE_Ecuador",6.04,107.1,18.5,2
360756,"60k0y","f","SE_Ecuador",22,152.5,54.8,2
360756,"iywdc","f","SE_Ecuador",22.02,152.5,54.8,2
360760,"s2erm","f","SE_Ecuador",5.14,106,18.8,2
360760,"i13jh","f","SE_Ecuador",5.16,106,18.8,2
360761,"oc2t9","m","SE_Ecuador",2.58,102.9,17.5,2
360761,"qzobe","m","SE_Ecuador",2.6,102.9,17.5,2
360762,"g8k3p","m","SE_Ecuador",2.62,86.9,13.9,2
360762,"xmtmf","m","SE_Ecuador",2.64,86.9,13.9,2
360764,"7oe90","f","SE_Ecuador",23.08,153.7,53.5,2
360764,"xgjsk","f","SE_Ecuador",23.1,153.7,53.5,2
360766,"3s4xc","f","SE_Ecuador",12.19,144,35.9,3
360766,"6ukon","f","SE_Ecuador",16.87,148,43.4,3
360766,"ovtcz","f","SE_Ecuador",16.89,148,43.4,3
360773,"090uo","m","SE_Ecuador",19.7,161.6,62.7,2
360773,"wpbni","m","SE_Ecuador",19.72,161.6,62.7,2
360777,"59hvx","m","SE_Ecuador",6.48,111,21.2,3
360777,"8j9l3","m","SE_Ecuador",11.17,129.5,29.2,3
360777,"lmkpz","m","SE_Ecuador",11.24,129.5,29.2,3
360778,"eedec","f","SE_Ecuador",26,155.05,54.75,2
360778,"208n6","f","SE_Ecuador",26,155.3,54.5,2
360784,"5yvqp","f","SE_Ecuador",25.59,141.5,51.6,2
360784,"t3vpj","f","SE_Ecuador",25.61,141.5,51.6,2
360789,"vx2bd","f","SE_Ecuador",12.46,135.5,35.7,2
360789,"4dg4l","f","SE_Ecuador",12.53,135.5,35.7,2
360790,"a31uo","m","SE_Ecuador",22.22,161.7,63.6,2
360790,"87wv2","m","SE_Ecuador",22.24,161.7,63.6,2
360802,"0pd3i","m","SE_Ecuador",28.26,158.4,62.3,2
360802,"5rk80","m","SE_Ecuador",28.28,158.4,62.3,2
360811,"hvyzb","f","SE_Ecuador",24.46,145.2,51.2,2
360811,"0iupr","f","SE_Ecuador",24.48,145,51.95,2
360815,"ka3od","f","SE_Ecuador",0.72,76.4,9.7,2
360815,"zr1xr","f","SE_Ecuador",0.74,78,9.9,2
360816,"kdjzr","f","SE_Ecuador",4.14,93.5,14.1,2
360816,"qa6og","f","SE_Ecuador",4.16,94.7,14.1,2
360831,"zihxu","m","SE_Ecuador",27.23,147.9,51.7,2
360831,"6ahqc","m","SE_Ecuador",27.25,148.1,51.85,2
360833,"jem1r","f","SE_Ecuador",18.58,148.8,48.5,2
360833,"sev07","f","SE_Ecuador",18.6,148.8,48.5,2
360837,"sss1i","m","SE_Ecuador",29.25,156.6,63.4,2
360837,"fdwwa","m","SE_Ecuador",29.26,156.6,63.4,2
360838,"keax1","f","SE_Ecuador",24.58,148.35,51.85,2
360838,"x4i6m","f","SE_Ecuador",24.59,148.3,51.7,2
360840,"n2gjz","f","SE_Ecuador",19.46,140.3,45.3,2
360840,"jqema","f","SE_Ecuador",19.48,140.3,45.3,2
360852,"ucg9k","f","SE_Ecuador",19.94,154.275,57.7,2
360852,"wzejd","f","SE_Ecuador",19.97,153.85,57.8,2
360855,"1lyhw","f","SE_Ecuador",21.78,149.4,51,2
360855,"rxczn","f","SE_Ecuador",21.81,149.4,51,2
